student_id,student_first_name,student_middle_name,student_last_name,student_mother_name,student_class,student_section,student_Mob_No,student_email_id,student_section_duplicate,student_aadhar_card_no,student_college_name,student_department_name,student_status,student_grade,student_address,student_address_postal_code,student_city_name,student_state_name,student_country_name
12021,Michael,Rebecca,Bruce,Kathleen,Class 1,C,4153083837,michael.bruce8664@example.com,C,459691648003,National College,Mechanical,Graduated,C,4748 Alan Junctions,89846,Elizabethhaven,Indiana,Faroe Islands
12022,Tamara,John,Edwards,Kimberly,Class 11,A,3929926525,tamara.edwards5528@example.com,A,450313395319,Global Institute,Mechanical,Active,B,044 Meza Crossroad,23419,Port Shawn,Arizona,Comoros
12023,Ronald,Joseph,Clark,Ashley,Class 8,H,3841023828,ronald.clark3903@example.com,H,544546586976,National College,Physics,Graduated,B,54940 Patty Ramp,53999,Pearsonburgh,Indiana,Cyprus
12024,Alexandra,Amy,Wolfe,Kimberly,Class 9,H,8081094126,alexandra.wolfe6693@example.com,H,786875812235,Global Institute,Physics,Inactive,A,577 Jones Island Apt. 236,51892,West Tracyfort,Colorado,Hungary
12025,Natasha,Jennifer,Collins,Teresa,Class 2,H,1839383381,natasha.collins2264@example.com,H,604652384826,Tech University,Biotech,Inactive,D,57087 David Forks,45214,Justinchester,Maryland,Timor-Leste
12026,Susan,Yolanda,House,Alexandra,Class 2,G,6975232748,susan.house4794@example.com,G,581225509861,City College,Mathematics,Inactive,C,075 Brown Walks Suite 132,90598,Leahstad,Nevada,Oman
12027,Amber,Robert,Espinoza,Michelle,Class 3,G,2065436683,amber.espinoza5605@example.com,G,990513533545,National College,Civil,Graduated,C,32377 Peters Summit,56895,Judyburgh,Nebraska,Panama
12028,Kevin,Whitney,Cooper,Tonya,Class 3,G,9897988950,kevin.cooper6462@example.com,G,667534460663,Tech University,Civil,Active,C,615 Vasquez Stravenue,89197,Port Ruthchester,Oklahoma,Namibia
12029,Alyssa,Karen,Vance,Jessica,Class 8,C,1551563983,alyssa.vance2620@example.com,C,631694596873,City College,Electrical,Inactive,E,36196 Hines Turnpike,79563,Taylormouth,Utah,Dominican Republic
12030,Michael,Donald,Smith,Alison,Class 8,F,5288353604,michael.smith6444@example.com,F,267403298418,Modern Academy,Computer Science,Inactive,C,77843 Benjamin Fort,20455,Browningfurt,Iowa,France
12031,George,Christopher,Lopez,Sharon,Class 1,A,5586657855,george.lopez7363@example.com,A,804368250086,Global Institute,Mechanical,Active,A,8211 Medina Mount,43949,Hartmanborough,Oklahoma,Belgium
12032,Larry,Paula,Smith,Linda,Class 5,C,3280168078,larry.smith428@example.com,C,998886005250,Tech University,Mechanical,Active,E,9521 Landry Flat Apt. 661,59263,Daniellebury,Utah,Montserrat
12033,Michael,Rebecca,Miller,Kathryn,Class 12,A,9291821107,michael.miller1283@example.com,A,355202521204,Tech University,Physics,Graduated,C,89066 Park Mills Suite 115,68192,Trevorborough,Maine,Jamaica
12034,Veronica,Stacy,Holder,Brandy,Class 5,H,8133477887,veronica.holder7436@example.com,H,993845481231,National College,Biotech,Inactive,B,99146 Nicholas Glen Apt. 268,86767,South Miranda,Arizona,Iceland
12035,Catherine,Erin,Velez,Sarah,Class 11,E,4409796318,catherine.velez7029@example.com,E,607709648839,City College,Biotech,Active,B,2121 Susan River Suite 014,70060,Santiagohaven,California,Gambia
12036,Clinton,Katrina,Hunter,Jessica,Class 10,D,1166310285,clinton.hunter917@example.com,D,022543137585,City College,Mathematics,Active,C,697 Dixon Underpass Suite 048,68082,Mcbridefort,South Carolina,United States Minor Outlying Islands
12037,Mario,Alan,Murphy,Sara,Class 4,G,0730676953,mario.murphy6502@example.com,G,793968415390,Tech University,Biotech,Graduated,C,057 Benson Manor,47315,Elizabethstad,California,Martinique
12038,Michael,Patricia,Green,Jenny,Class 9,H,4995877693,michael.green625@example.com,H,145566484071,National College,Computer Science,Inactive,E,0309 Hernandez Crest Suite 116,50781,Victormouth,Wyoming,Congo
12039,Kevin,Diana,Cohen,Melissa,Class 12,B,6577352153,kevin.cohen1914@example.com,B,817680402143,City College,Physics,Active,B,80313 Carrillo Canyon,27728,Serranoberg,Nebraska,Guadeloupe
12040,Carlos,Linda,Fields,Claudia,Class 3,B,2383049100,carlos.fields4964@example.com,B,563054931460,National College,Electrical,Inactive,B,9116 James Lake Apt. 322,40942,Montesmouth,Louisiana,Macedonia
12041,Justin,Melinda,Mcconnell,Melissa,Class 10,A,3049061848,justin.mcconnell8708@example.com,A,845350776140,Global Institute,Mechanical,Graduated,E,767 Edwards Meadow Suite 856,13222,New Jennifer,Louisiana,Rwanda
12042,Cheryl,Edward,Young,Sheila,Class 10,G,0729438223,cheryl.young2156@example.com,G,263922569714,Modern Academy,Mechanical,Active,A,13666 William Rue,30876,Kristyview,Florida,Taiwan
12043,Angela,Michael,Lane,April,Class 11,E,4631962876,angela.lane9194@example.com,E,861963731150,Tech University,Electrical,Inactive,D,7649 Michelle Ridge,27920,West Amanda,Hawaii,Kenya
12044,Tabitha,Kristi,Goodman,Suzanne,Class 12,D,7211493509,tabitha.goodman134@example.com,D,860696322579,Global Institute,Computer Science,Graduated,B,6859 Amanda Lodge,74104,Lake Stacy,Texas,Macedonia
12045,Jay,Raymond,Smith,Mackenzie,Class 7,F,8355014658,jay.smith3140@example.com,F,710241614684,City College,Computer Science,Inactive,B,226 Gardner Orchard Apt. 497,18278,Harrismouth,Hawaii,Nigeria
12046,Christopher,Taylor,Yates,Melanie,Class 9,G,1609897260,christopher.yates6680@example.com,G,568328423604,Modern Academy,Mathematics,Graduated,C,960 Wise Radial,11574,Adamfurt,Oklahoma,Iran
12047,Karina,John,Jones,Linda,Class 4,B,1958023995,karina.jones6350@example.com,B,651524014044,Global Institute,Physics,Active,C,088 Erin Mountains Apt. 565,71205,Camachoton,Alabama,Peru
12048,Brian,Paul,Kim,Christine,Class 8,E,1284501801,brian.kim2783@example.com,E,164792079075,City College,Mathematics,Inactive,B,6626 Porter Landing Suite 360,77964,Lake Lauren,West Virginia,Guadeloupe
12049,Ronald,Nathaniel,Weiss,Breanna,Class 3,A,5239729007,ronald.weiss2518@example.com,A,053152742456,National College,Computer Science,Active,C,724 Watson Island,05901,Fordtown,New Hampshire,Canada
12050,Jay,Alyssa,Wong,Susan,Class 10,C,2843053631,jay.wong1780@example.com,C,997818674842,City College,Physics,Active,A,37078 Gregory Loop,87331,West Reginald,Oregon,Burkina Faso
12051,Patrick,Scott,Lam,Sharon,Class 6,H,1093666147,patrick.lam3420@example.com,H,292262063324,City College,Civil,Graduated,A,03690 Boyd Lodge,13860,Shieldsbury,Illinois,Benin
12052,Morgan,Michaela,Watson,Lindsey,Class 1,E,0343435531,morgan.watson8147@example.com,E,018397748333,Tech University,Biotech,Graduated,E,364 Katie Extensions Suite 269,32159,Martinton,Colorado,Anguilla
12053,Kevin,Christopher,Kirby,Amanda,Class 11,B,8179047902,kevin.kirby8647@example.com,B,201394612836,Modern Academy,Physics,Active,A,726 Martinez Meadow Suite 349,28074,Medinaborough,Oklahoma,Eritrea
12054,Aaron,Ronald,Clark,Anna,Class 7,B,9474434806,aaron.clark4222@example.com,B,993416627342,Tech University,Biotech,Graduated,D,33563 Jason Motorway,02834,Angelafurt,Arizona,Saint Martin
12055,Carly,Lisa,Robinson,Sandra,Class 8,A,1672781828,carly.robinson2876@example.com,A,238143044337,Modern Academy,Electrical,Inactive,B,52516 Martin Bridge Suite 750,21029,North Cynthia,Kansas,Angola
12056,Jacob,Joseph,Taylor,Caroline,Class 7,D,3298143526,jacob.taylor1535@example.com,D,980257125660,Global Institute,Physics,Inactive,C,68189 Jacqueline Tunnel Apt. 818,65921,West Victoriaburgh,Rhode Island,Anguilla
12057,Colton,April,Weiss,Amanda,Class 5,G,8730283460,colton.weiss7828@example.com,G,529131436119,Tech University,Mechanical,Active,D,479 Stark Inlet Apt. 744,65354,East Jacquelinechester,Georgia,Kazakhstan
12058,Richard,Tonya,Massey,Samantha,Class 6,A,3028941313,richard.massey6526@example.com,A,031336180557,National College,Computer Science,Active,D,35112 Parrish Mews Suite 442,75744,Kristaberg,New Mexico,Pakistan
12059,Bradley,Steven,Jackson,Kimberly,Class 11,H,6809496723,bradley.jackson1432@example.com,H,822104183161,Modern Academy,Biotech,Graduated,A,525 Duncan Ways,42819,Lake Lisa,Rhode Island,Congo
12060,Lisa,Jeremy,Whitney,Sarah,Class 8,C,3574643561,lisa.whitney424@example.com,C,489078202611,Tech University,Biotech,Inactive,B,153 Gabriel Ridge Apt. 848,13241,Port Anthonytown,Montana,Dominica
12061,Joseph,Ashley,Barton,Maria,Class 2,F,7225790539,joseph.barton1581@example.com,F,852606123826,Global Institute,Electrical,Active,B,22382 Bass Groves,48828,Lake Jamesville,Wyoming,Norway
12062,Jennifer,Kathleen,Santos,Heather,Class 12,E,5234379319,jennifer.santos8562@example.com,E,693080470133,City College,Computer Science,Graduated,E,6783 April Alley,81239,Kristashire,Ohio,Bouvet Island (Bouvetoya)
12063,Andrew,Kyle,Garcia,Erika,Class 11,F,2349379040,andrew.garcia4726@example.com,F,680388010289,Modern Academy,Computer Science,Inactive,A,900 Bauer Haven,30653,Bonniemouth,Minnesota,Chile
12064,Emma,Andrea,Bass,Kristin,Class 1,B,1550898843,emma.bass2244@example.com,B,689985613076,Global Institute,Mathematics,Inactive,D,351 Silva Ferry Apt. 394,92624,Millerview,New York,Netherlands Antilles
12065,Tony,Larry,Savage,Amanda,Class 8,H,8737740715,tony.savage3590@example.com,H,862111803625,Tech University,Physics,Active,B,925 White Track Apt. 101,60751,Anthonyland,California,Malta
12066,Rebecca,Kendra,Lopez,Diana,Class 5,A,3929373072,rebecca.lopez5801@example.com,A,683308019607,Global Institute,Civil,Active,B,84775 Kristen Manor Apt. 134,20558,West Brooke,South Carolina,British Indian Ocean Territory (Chagos Archipelago)
12067,Robert,Teresa,Ritter,Lindsay,Class 2,C,4807412865,robert.ritter6763@example.com,C,105315324679,Global Institute,Biotech,Active,E,747 Jonathan Ways,57466,Hicksside,Arizona,Isle of Man
12068,Michael,David,Ramos,Lisa,Class 6,A,4414052380,michael.ramos907@example.com,A,971231272481,Modern Academy,Mathematics,Graduated,B,85612 Julie Locks,45107,West Douglasshire,California,Iran
12069,Tom,James,Roberts,Jessica,Class 1,G,8681362839,tom.roberts2634@example.com,G,695060229111,National College,Mathematics,Active,E,39894 Boyd Village Suite 352,57769,Lopezhaven,North Dakota,Western Sahara
12070,Thomas,Amy,Mills,Anne,Class 8,G,0367542383,thomas.mills3297@example.com,G,109163833973,National College,Mechanical,Inactive,E,749 Yvette Squares Apt. 592,99218,North Bryan,North Dakota,Saudi Arabia
12071,Allison,John,Maldonado,Renee,Class 4,A,1329433603,allison.maldonado685@example.com,A,175700091066,Global Institute,Electrical,Graduated,C,6764 Moreno Lakes Suite 641,39942,East Johnton,Minnesota,United States Minor Outlying Islands
12072,Kevin,Diana,Cantu,Jamie,Class 2,D,0596753021,kevin.cantu5949@example.com,D,072098725673,Tech University,Computer Science,Graduated,A,1980 Glenn Points,64202,New Louisfurt,Oklahoma,Western Sahara
12073,Shannon,Karen,Cameron,Carol,Class 1,E,1665909906,shannon.cameron3480@example.com,E,568538287004,National College,Computer Science,Graduated,D,8569 Andrea Summit,97935,Davisburgh,Alaska,Cote d'Ivoire
12074,Timothy,Megan,Merritt,Cheryl,Class 2,E,6490399761,timothy.merritt4953@example.com,E,643820869985,Global Institute,Mechanical,Active,E,144 Cheyenne Islands,38601,Villabury,Kansas,Croatia
12075,Brian,Natasha,Jones,Stephanie,Class 3,C,9477197019,brian.jones5170@example.com,C,285781024923,Tech University,Mechanical,Inactive,C,42559 Hunt Throughway,80516,South Bethview,Alabama,Faroe Islands
12076,Leslie,Alan,Gutierrez,Nicole,Class 2,B,2929980004,leslie.gutierrez7329@example.com,B,014023792086,City College,Mechanical,Inactive,C,4252 Mitchell Loaf,37226,Wrightstad,Vermont,Solomon Islands
12077,Jennifer,Leah,Garcia,Brittany,Class 11,B,1237124557,jennifer.garcia6122@example.com,B,888660600615,Tech University,Mathematics,Inactive,B,6879 Gilbert Cove,80261,Port Kathy,Texas,Finland
12078,Adrian,David,Berg,Desiree,Class 8,H,9056382263,adrian.berg6421@example.com,H,616135782505,Tech University,Civil,Active,A,7075 Savannah Landing,58779,Brendaborough,Georgia,Chile
12079,John,Alexandria,Wright,Courtney,Class 1,B,5056049398,john.wright8129@example.com,B,826190166856,Tech University,Physics,Active,A,707 Bradley Divide,94531,Lyonsbury,Vermont,Estonia
12080,Shawn,Jeffrey,Cox,Julie,Class 5,H,7413524033,shawn.cox6198@example.com,H,162057259160,Global Institute,Computer Science,Graduated,D,7347 Wiggins Key,28120,Lake Glenland,Ohio,Gabon
12081,Meghan,Derek,Ponce,Jennifer,Class 1,G,0092574694,meghan.ponce8808@example.com,G,504213541639,Tech University,Mechanical,Inactive,B,090 Gregory Loaf,04375,Stanleyton,Rhode Island,Iceland
12082,Megan,Gary,Kennedy,Anna,Class 2,E,6397333114,megan.kennedy3979@example.com,E,481777627578,Tech University,Electrical,Inactive,D,109 Kathleen Common Suite 587,91438,Lake Daniel,Mississippi,Somalia
12083,Tiffany,Maria,Jenkins,Sarah,Class 9,C,6121995326,tiffany.jenkins5842@example.com,C,880597952597,Tech University,Civil,Inactive,B,5011 Matthew Pass Suite 021,52275,Wilsontown,Delaware,Cocos (Keeling) Islands
12084,Sara,Kiara,Pacheco,Cynthia,Class 2,C,8393155466,sara.pacheco68@example.com,C,274893845579,National College,Mathematics,Active,E,69517 Thomas Court,20263,New Anthony,Texas,Bosnia and Herzegovina
12085,Edward,Hannah,Huynh,Cheryl,Class 3,G,8856023223,edward.huynh3842@example.com,G,514315716818,National College,Electrical,Graduated,C,3044 Price Landing Apt. 645,69896,North Cody,Connecticut,Slovenia
12086,Allison,Stephen,Yu,Julia,Class 12,F,8216733213,allison.yu6799@example.com,F,117402837778,Tech University,Mechanical,Inactive,B,7728 Rhodes Bridge,27925,Guerreroburgh,Utah,Ireland
12087,Crystal,David,Webb,Terry,Class 2,B,1657485329,crystal.webb268@example.com,B,372101947837,Modern Academy,Mechanical,Graduated,D,9350 Kimberly River Suite 587,78144,Maryberg,South Dakota,Costa Rica
12088,Christine,Ashley,Saunders,Kendra,Class 4,H,0670974381,christine.saunders4919@example.com,H,566878654270,Tech University,Civil,Active,A,35016 Patrick Extension Suite 152,48253,South Kimberly,Georgia,Peru
12089,Harry,Russell,Thompson,Julie,Class 10,A,1568512903,harry.thompson4509@example.com,A,949926655577,City College,Computer Science,Active,C,24948 Alex Trail,67675,West Robert,Wyoming,Cook Islands
12090,Kenneth,David,Abbott,Allison,Class 9,F,5547075351,kenneth.abbott4845@example.com,F,116569197440,City College,Computer Science,Active,E,19018 Michael Turnpike,33586,New Samuel,Florida,Angola
12091,Katherine,Kayla,Kim,Sally,Class 11,C,8422146247,katherine.kim5683@example.com,C,268305775797,National College,Mechanical,Inactive,B,030 Laura River,16581,Maloneton,Utah,Gambia
12092,Jasmine,Alison,Flowers,Cassandra,Class 11,D,4708538090,jasmine.flowers974@example.com,D,684495552279,City College,Electrical,Graduated,C,97140 Rich Lodge,47474,Mcmahonport,South Dakota,Vanuatu
12093,William,Kevin,Rogers,Heidi,Class 3,E,8943160693,william.rogers2240@example.com,E,016896693732,National College,Biotech,Active,E,2226 Tanya Lake Suite 368,03118,Port Rebecca,Maryland,Czech Republic
12094,Michael,Kimberly,Reyes,Bethany,Class 7,F,2893520968,michael.reyes5825@example.com,F,720647441340,Global Institute,Computer Science,Graduated,C,2723 Bryan Islands Apt. 325,70456,Taylorside,Washington,British Indian Ocean Territory (Chagos Archipelago)
12095,Matthew,Douglas,Bauer,Stacey,Class 4,G,9696130540,matthew.bauer4296@example.com,G,977497255302,City College,Mathematics,Graduated,C,621 Kyle Overpass Apt. 888,00828,Rochaberg,Nevada,French Polynesia
12096,Michael,Joshua,Contreras,Kelly,Class 6,G,2344583052,michael.contreras6207@example.com,G,175413024658,Global Institute,Mechanical,Active,D,074 William Springs Apt. 055,51055,Port Daniel,Nevada,Uruguay
12097,Richard,Michael,Miller,Betty,Class 9,G,9057090307,richard.miller4065@example.com,G,222008052248,Global Institute,Physics,Active,A,2507 Evans Mountains Suite 560,26625,West Philipborough,Hawaii,Portugal
12098,Judith,Barry,Kelly,Tammy,Class 10,E,6526662700,judith.kelly2998@example.com,E,282432013852,Tech University,Civil,Inactive,D,52805 Pham Station,83341,Derekberg,Rhode Island,Guadeloupe
12099,Antonio,James,Johnson,Brianna,Class 9,F,5055052376,antonio.johnson4869@example.com,F,746044721943,Global Institute,Computer Science,Graduated,C,6226 Jack Ford,15399,Port Samantha,Nevada,Falkland Islands (Malvinas)
12100,David,Ashley,Cabrera,Bethany,Class 4,C,7946105025,david.cabrera2195@example.com,C,523134282088,National College,Biotech,Inactive,B,0979 Rice Streets,55742,Port Teresamouth,Indiana,Holy See (Vatican City State)
12101,William,Michelle,Lee,Melanie,Class 7,A,3854058489,william.lee5480@example.com,A,181629029714,Tech University,Computer Science,Inactive,B,226 Ashley Mountain Apt. 627,32231,Lake Timothy,Wyoming,Mali
12102,Emily,Stephanie,Simpson,Jessica,Class 1,G,9416597602,emily.simpson9352@example.com,G,092987619642,Tech University,Computer Science,Active,C,0629 Samantha Avenue Apt. 571,08376,Port David,Montana,Norfolk Island
12103,Kelly,Bobby,Gonzales,Denise,Class 1,G,0287663949,kelly.gonzales9296@example.com,G,306568242670,Global Institute,Mechanical,Active,E,58424 Fletcher Forest,30862,North Josephfort,Nevada,Andorra
12104,Anthony,Jason,Morgan,Sonia,Class 11,D,8191612591,anthony.morgan419@example.com,D,399006800533,City College,Mechanical,Active,D,775 Brady Drive Suite 039,18488,East Josephside,Washington,Niger
12105,Elizabeth,Christopher,Espinoza,Robin,Class 2,D,8371568685,elizabeth.espinoza3519@example.com,D,396666648130,Modern Academy,Mechanical,Inactive,E,802 Anthony Village Apt. 296,28611,Lisatown,Michigan,El Salvador
12106,Samantha,Nicholas,Delacruz,Kimberly,Class 7,D,9553765175,samantha.delacruz9962@example.com,D,137921744832,National College,Electrical,Inactive,B,723 Krystal Pines Suite 281,86148,Ramosville,South Carolina,Kazakhstan
12107,Matthew,Felicia,Collins,Beth,Class 7,D,2214976485,matthew.collins389@example.com,D,198037593260,City College,Electrical,Active,E,1401 Flores Rapids,50180,Lake Adrian,Wisconsin,Morocco
12108,Sarah,Cheryl,Bradley,Susan,Class 3,D,7608303302,sarah.bradley9025@example.com,D,863260731302,National College,Civil,Active,D,015 Poole Track,18665,Port Donna,Ohio,Nepal
12109,Robert,Susan,Mcdonald,Melissa,Class 7,D,1562542007,robert.mcdonald6490@example.com,D,560538254598,City College,Mechanical,Inactive,A,7630 Huffman Isle,52034,Powellborough,Ohio,Lesotho
12110,Debra,Sherri,Wilcox,Lori,Class 9,F,4036325674,debra.wilcox221@example.com,F,193382674667,Tech University,Mechanical,Active,A,913 Lauren Village Suite 182,69182,New Dwayne,Utah,Qatar
12111,Christopher,Zachary,Khan,Samantha,Class 7,C,6687386531,christopher.khan406@example.com,C,815082764482,City College,Biotech,Inactive,A,6718 Knox Field,03250,Watsonland,Arizona,Cambodia
12112,Tina,Amanda,Johnson,Monica,Class 11,D,9390319487,tina.johnson4737@example.com,D,987836046891,Global Institute,Civil,Graduated,A,0457 Mccoy Way,30559,Port Anthonychester,Maine,Turkmenistan
12113,Nathan,April,Walker,Erin,Class 12,D,4325209491,nathan.walker9356@example.com,D,063914625835,Tech University,Physics,Inactive,A,9995 Abbott Villages Apt. 796,60545,North Angelicaberg,Colorado,Ukraine
12114,Kara,Deanna,Sanchez,Stacey,Class 1,B,6278081138,kara.sanchez7671@example.com,B,979695592931,City College,Electrical,Graduated,B,7194 Carter Coves Apt. 710,89300,West Andrew,Maryland,Ethiopia
12115,Robert,Sharon,Harrison,Dawn,Class 3,E,7466889346,robert.harrison7270@example.com,E,996107773426,Modern Academy,Computer Science,Active,A,58463 Gordon Field,51050,Port Blake,Texas,French Guiana
12116,Mandy,Taylor,Williams,Melissa,Class 12,G,8411309443,mandy.williams5749@example.com,G,495993088179,City College,Mathematics,Graduated,A,90462 Brown Pike,57253,West Michael,Alabama,Saint Kitts and Nevis
12117,James,Jose,Walter,Ashley,Class 6,D,4181800611,james.walter6952@example.com,D,990036138443,National College,Physics,Graduated,A,37091 Raymond Lakes Suite 876,65790,North Andrew,South Carolina,Australia
12118,Anita,John,Sanders,Karen,Class 6,B,4750501306,anita.sanders9861@example.com,B,466227432367,National College,Electrical,Graduated,B,338 Jesse Ports,53774,Jenniferbury,Louisiana,Svalbard & Jan Mayen Islands
12119,Laura,Ricky,Martin,Nicole,Class 3,G,1165880391,laura.martin3145@example.com,G,219088546851,Modern Academy,Biotech,Inactive,C,1769 Joseph Forges,16301,Leslieland,Rhode Island,Mali
12120,Nicole,Donald,Lopez,Krystal,Class 8,G,3127756278,nicole.lopez9282@example.com,G,024481231610,Tech University,Biotech,Inactive,E,47851 Jenkins Canyon,12002,Michaelborough,Georgia,Dominica
12121,Mary,Zachary,David,Anne,Class 10,F,1715171257,mary.david740@example.com,F,454170332340,Modern Academy,Physics,Graduated,E,38776 Joshua Ridges,53787,Jasmineshire,Wisconsin,Nicaragua
12122,Tiffany,Jason,Cooper,Terri,Class 12,H,0127837195,tiffany.cooper3162@example.com,H,583359655412,Tech University,Civil,Inactive,E,543 Cathy Motorway Suite 592,54882,Carterhaven,Maine,Guatemala
12123,Ralph,Emma,Shaw,Carmen,Class 10,B,3210034002,ralph.shaw2526@example.com,B,604349915165,National College,Mechanical,Graduated,A,238 Munoz Pine Apt. 854,29275,Grossberg,Maine,Poland
12124,John,Paula,George,Madeline,Class 6,E,8564028468,john.george1377@example.com,E,991454444036,National College,Electrical,Inactive,E,19296 Suzanne Center,56515,Gibsonville,Oklahoma,Gabon
12125,Christine,Steven,Weaver,Julia,Class 12,A,8254714488,christine.weaver3060@example.com,A,484529585934,Modern Academy,Civil,Active,A,2280 Michael Neck Apt. 530,27692,North Jesse,California,Switzerland
12126,Christopher,Shawn,Taylor,Cynthia,Class 4,H,1107203655,christopher.taylor1567@example.com,H,988194103032,Modern Academy,Mathematics,Graduated,C,74204 Jason Plains,98584,Fergusonport,Washington,Senegal
12127,Sean,Dawn,Sanders,Sarah,Class 1,G,4600752431,sean.sanders2818@example.com,G,009360472137,National College,Biotech,Inactive,A,164 David Glen,55306,New Tiffanyshire,Connecticut,Saint Lucia
12128,Alyssa,Douglas,White,Amber,Class 4,G,6632938911,alyssa.white9887@example.com,G,518749316455,City College,Civil,Active,E,42017 Darlene Ways,99286,Cheyenneview,Mississippi,Central African Republic
12129,Michelle,Daniel,Beard,Susan,Class 1,F,4144409526,michelle.beard2934@example.com,F,342273659026,National College,Mechanical,Active,B,8430 Bowers Burg,53488,New Amandaview,Arizona,Belize
12130,Lauren,Michael,Jones,Linda,Class 4,C,0955977699,lauren.jones3057@example.com,C,004365964818,Modern Academy,Physics,Graduated,D,08096 Parrish Terrace,08562,Port Michelle,North Dakota,French Polynesia
12131,Jordan,Brandon,Rodriguez,Renee,Class 6,F,9597430123,jordan.rodriguez1181@example.com,F,407775066722,City College,Physics,Inactive,D,911 Claudia Brooks Apt. 912,29249,West Valerie,Pennsylvania,Slovenia
